epoch,ER,F1,loss
0,1.5951772013153087,0.49776643267389914,1.973832657189236
1,1.0917062477164778,0.5584700865744928,1.7589284527194495
2,1.650347095359883,0.4958712239991639,1.702077257074151
3,1.194738765071246,0.5680733944954128,1.663074660786855
4,1.031786627694556,0.593056643174106,1.5735127351002804
5,0.7789550602849835,0.5659358118843344,1.5408884835209342
6,1.5995615637559373,0.5029573299535277,1.5139870322298405
7,0.7789550602849835,0.6306064669944867,1.503214539198557
8,1.2553891121666056,0.56175813844165,1.4576306080490646
9,1.1739130434782608,0.5779939209726445,1.4393811422408558
10,1.2718304713189623,0.5669767441860466,1.424110416720005
11,1.0453050785531603,0.6157914620324897,1.4125716184225765
12,0.9736938253562294,0.6311030741410488,1.3792489811686304
13,1.008768724881257,0.6188891732787305,1.3775052398598515
14,0.9035440263061747,0.638538027411986,1.3738400635703487
15,0.752283522104494,0.6689844994929741,1.3492241098890934
16,0.8947753014249178,0.6437860302989679,1.3314338339724736
17,0.6313481914504933,0.6494094806665588,1.3106937846093876
18,0.6675191815856778,0.6911231884057971,1.2958780658126499
19,0.6276945560833029,0.6429857587166476,1.2984297748201552
20,0.8154914139568871,0.6625207296849087,1.2983847439204388
21,0.7953964194373401,0.6694363661542723,1.2685494433642
22,0.5834855681402996,0.707159716758458,1.24620718054724
23,0.7194008037997808,0.6874103814166905,1.243562721912469
24,0.7000365363536718,0.6968390804597702,1.2276467633213493
25,0.7720131530873219,0.677351328553353,1.2335567068906828
26,0.6269638290098648,0.7154031287605297,1.221429504245901
27,0.6255023748629887,0.708714198659354,1.2103328208458022
28,0.6952868103763244,0.6972957255015994,1.1949738512554196
29,0.5871392035074899,0.6665546218487396,1.1820607887292462
30,0.6452320058458165,0.7048590281943611,1.1910126477494052
31,0.8363171355498722,0.6384165040423753,1.1940301273852827
32,0.6689806357325538,0.7186196980589504,1.1647943092262163
33,0.6565582754841066,0.7110132158590308,1.1535618161206447
34,0.5140664961636829,0.7387914230019492,1.1347814549320063
35,0.5520643039824625,0.7422712443684946,1.124862801373598
36,0.5327000365363537,0.7382165605095541,1.1357280397121514
37,0.5001826817683594,0.7416612164813604,1.1155121857269519
38,0.6466934599926927,0.7253480278422273,1.1030754703077192
39,0.47424187066130796,0.7594193443157722,1.0946713747259906
40,0.5476799415418341,0.7564063913174556,1.099432888837405
41,0.5228352210449397,0.7627066748315982,1.0952897841531708
42,0.5641213006941908,0.7373102284925626,1.0848457088746035
43,0.5531603945926197,0.7433410315627406,1.0668826115351613
44,0.5027402265253927,0.7670543854133921,1.075292655270792
45,0.49104859335038364,0.7643494897959184,1.0479519079500665
46,0.4683960540738034,0.7813880126182965,1.0469398991522887
47,0.4680306905370844,0.7803247373447947,1.0453330944748864
48,0.4556083302886372,0.7860759493670887,1.0480423509538146
49,0.4859335038363171,0.7814487358461301,1.0286772915787292
